Year,Distance,Owner,Fuel,Location,Drive,Type,Price,Brand,Model
2014.0,61596,1,PETROL,HR-26,Automatic,HatchBack,294000,Maruti,Alto K10
2016.0,74756,1,DIESEL,HR-36,Manual,HatchBack,481000,Maruti,Swift
2019.0,23317,1,PETROL,UP-14,Manual,SUV,581000,Renault,TRIBER
2015.0,86315,1,DIESEL,MH-08,Manual,Sedan,781000,Honda,City
2021.0,14463,1,PETROL,KA-03,Manual,HatchBack,912000,Renault,Kiger
2020.0,76980,1,PETROL,UP-32,Manual,HatchBack,372000,Maruti,S PRESSO
2016.0,20821,1,CNG,MH-47,Manual,HatchBack,371000,Maruti,Wagon R
2016.0,68645,1,PETROL,TN-14,Manual,HatchBack,295000,Maruti,Alto 800
2016.0,31699,1,PETROL,MH-04,Manual,HatchBack,573000,Maruti,Baleno
2017.0,47474,2,PETROL,DL-9C,Manual,HatchBack,524000,Maruti,IGNIS
2017.0,26737,1,PETROL,TN-22,Manual,HatchBack,311000,Maruti,Alto 800
2022.0,41972,1,CNG,HR-51,Manual,HatchBack,613000,Maruti,New Wagon-R
2017.0,120542,1,CNG,MH-12,Manual,HatchBack,466000,Hyundai,Grand i10
2019.0,80724,1,PETROL,TS-07,Automatic,SUV,985000,Maruti,Other
2014.0,50789,3,PETROL,RJ-23,Manual,HatchBack,309000,Hyundai,i10
2015.0,44214,1,CNG,MH-14,Manual,HatchBack,478000,Maruti,Celerio
2017.0,52528,1,PETROL,MH-16,Automatic,HatchBack,394000,Renault,Kwid
2020.0,31518,1,PETROL,MH-14,Automatic,HatchBack,705000,Maruti,IGNIS
2018.0,70028,1,PETROL,KA-04,Automatic,HatchBack,706000,Maruti,Swift
2018.0,38309,2,PETROL,TN-13,Manual,SUV,629000,Honda,WR-V
2016.0,10212,1,PETROL,MH-04,Manual,HatchBack,589000,Hyundai,Elite i20
2016.0,54909,2,PETROL,KA-03,Automatic,SUV,719000,Ford,Ecosport
2021.0,25157,1,PETROL,DL-12,Manual,Sedan,439000,Hyundai,AURA
2017.0,86541,1,PETROL,HR-51,Manual,HatchBack,554000,Maruti,Baleno
2018.0,36970,1,DIESEL,WB-08,Manual,SUV,543000,Ford,FREESTYLE
2015.0,46998,2,PETROL,MH-47,Manual,HatchBack,303000,Maruti,Alto K10
2017.0,75199,2,PETROL,TS-08,Manual,Sedan,828000,Honda,City
2020.0,35871,1,PETROL,CH-01,Manual,SUV,1016000,KIA,SONET
2018.0,71817,1,PETROL,TS-08,Manual,HatchBack,736000,Hyundai,i20 Active
2019.0,63793,1,CNG,HR-26,Manual,HatchBack,510000,Hyundai,NEW SANTRO
2016.0,53383,2,PETROL,UP-32,Manual,Sedan,453000,Honda,City
2016.0,36707,2,PETROL,TS-09,Manual,HatchBack,321000,Hyundai,Eon
2014.0,98390,1,PETROL,DL-3C,Manual,HatchBack,311000,Maruti,Wagon R
2019.0,48168,1,PETROL,KA-51,Automatic,HatchBack,705000,Maruti,Swift
2020.0,80643,1,PETROL,TS-07,Manual,HatchBack,750000,Toyota,Other
2019.0,19624,1,PETROL,TS-07,Automatic,Sedan,760000,Honda,Amaze
2019.0,90111,1,DIESEL,TS-09,Manual,SUV,883000,Mahindra,XUV 3OO
2022.0,9722,1,PETROL,GJ-38,Automatic,HatchBack,691000,Tata,Tiago
2020.0,54737,1,PETROL,TS-09,Automatic,Sedan,705000,Toyota,YARIS
2022.0,13327,2,PETROL,WB-12,Manual,Sedan,695000,Tata,TIGOR
2016.0,30899,2,PETROL,MH-02,Automatic,Sedan,704000,Honda,City
2012.0,23815,1,PETROL,KA-02,Manual,HatchBack,490000,Maruti,Swift
2019.0,71441,1,DIESEL,MH-43,Automatic,SUV,930000,Tata,NEXON
2020.0,64542,1,PETROL,GJ-26,Manual,HatchBack,294000,Maruti,Alto
2018.0,64938,1,DIESEL,DL-9C,Manual,SUV,706000,Maruti,Vitara Brezza
2017.0,39922,2,PETROL,UP-32,Automatic,HatchBack,298000,Maruti,Alto K10
2018.0,26136,2,PETROL,KA-09,Manual,HatchBack,618000,Hyundai,Grand i10
2019.0,26642,1,PETROL,HR-31,Manual,HatchBack,347000,Maruti,Alto
2014.0,32178,1,PETROL,TN-19,Manual,Sedan,589000,Honda,City
2018.0,122321,2,DIESEL,MH-49,Manual,Sedan,465000,Honda,Amaze
2017.0,42442,2,PETROL,RJ-02,Manual,HatchBack,275000,Renault,Kwid
2012.0,24116,1,PETROL,DL-10,Manual,HatchBack,326000,Hyundai,i20
2020.0,15237,1,PETROL,HR-98,Manual,SUV,859000,Hyundai,VENUE
2021.0,25869,1,PETROL,GJ-01,Manual,HatchBack,383000,Maruti,Alto
2017.0,44752,1,PETROL,HR-36,Manual,Sedan,808000,Honda,City
2014.0,60379,1,PETROL,MH-03,Manual,HatchBack,435000,Maruti,Swift
2016.0,60478,1,CNG,TN-87,Manual,Sedan,765000,Honda,City
2016.0,63926,1,PETROL,MH-01,Automatic,Sedan,604000,Volkswagen,Vento
2017.0,56054,1,PETROL,HR-52,Manual,HatchBack,491000,Hyundai,Grand i10
2016.0,47077,1,PETROL,KA-51,Manual,HatchBack,595000,Honda,Jazz
2022.0,18484,1,CNG,RJ-40,Manual,HatchBack,553000,Maruti,S PRESSO
2017.0,48345,1,PETROL,HR-20,Manual,HatchBack,300000,Renault,Kwid
2018.0,12896,1,PETROL,HR-51,Manual,Sedan,554000,Hyundai,Xcent
2021.0,17802,1,PETROL,RJ-45,Manual,HatchBack,657000,Maruti,Baleno
2018.0,56436,1,PETROL,TN-10,Automatic,HatchBack,524000,Maruti,Celerio
2019.0,41958,1,PETROL,KA-51,Manual,HatchBack,393000,Maruti,Alto
2015.0,35250,1,PETROL,KA-02,Manual,HatchBack,581000,Maruti,Swift
2018.0,26726,1,PETROL,MH-46,Manual,HatchBack,374000,Hyundai,Eon
2016.0,39071,1,PETROL,GJ-27,Manual,Sedan,867000,Honda,Amaze
2017.0,41859,1,PETROL,UP-14,Automatic,HatchBack,471000,Maruti,Celerio
2021.0,32972,1,CNG,RJ-02,Manual,HatchBack,425000,Maruti,Alto
2019.0,46566,2,PETROL,TN-13,Manual,SUV,750000,Honda,WR-V
2019.0,80882,1,DIESEL,MP-09,Manual,HatchBack,676000,Maruti,Swift
2016.0,65850,1,PETROL,MH-46,Manual,SUV,647000,Maruti,Ertiga
2020.0,77451,1,PETROL,PB-03,Manual,SUV,987000,Mahindra,XUV 3OO
2019.0,68912,1,PETROL,TS-07,Manual,HatchBack,566350,Tata,Tiago
2022.0,5200,1,PETROL,BR-01,Manual,HatchBack,677000,Hyundai,GRAND I10
2015.0,16262,2,PETROL,BR-01,Manual,HatchBack,363000,Maruti,Wagon R
2019.0,58764,1,DIESEL,MH-02,Automatic,Sedan,615000,Honda,Amaze
2021.0,26985,1,PETROL,GJ-01,Manual,Sedan,521000,Hyundai,AURA
2018.0,43312,1,PETROL,PB-70,Manual,HatchBack,574000,Maruti,Swift
2021.0,42346,1,PETROL,BR-01,Automatic,SUV,1114000,Hyundai,VENUE
2016.0,69981,2,PETROL,TS-10,Automatic,Lux_sedan,957000,Toyota,Corolla Altis
2017.0,38635,1,PETROL,TS-08,Automatic,HatchBack,606000,Hyundai,Grand i10
2013.0,101579,2,CNG,MH-14,Manual,HatchBack,229000,Hyundai,Eon
2021.0,13941,1,DIESEL,GJ-01,Automatic,Lux_SUV,1778000,Mahindra,XUV500
2017.0,22780,1,PETROL,UP-16,Manual,HatchBack,301000,Maruti,Alto 800
2020.0,48094,3,PETROL,CH-01,Manual,Sedan,582000,Toyota,YARIS
2021.0,29427,1,PETROL,GJ-01,Manual,SUV,648000,Tata,Other
2017.0,40924,2,CNG,TN-12,Manual,HatchBack,469000,Hyundai,Grand i10
2018.0,66688,2,PETROL,HR-26,Manual,HatchBack,602000,Maruti,Swift
2017.0,61047,2,PETROL,MH-43,Manual,HatchBack,577000,Hyundai,i20 Active
2019.0,55705,1,PETROL,KA-51,Manual,HatchBack,680000,Maruti,Swift
2012.0,36473,1,PETROL,MH-43,Manual,HatchBack,258000,Hyundai,i10
2017.0,35660,2,PETROL,TN-10,Automatic,SUV,805000,Ford,Ecosport
2017.0,38710,1,PETROL,MH-12,Manual,HatchBack,654000,Maruti,Baleno
2020.0,25778,1,PETROL,HR-06,Manual,SUV,888000,Maruti,Vitara Brezza
2019.0,27026,1,PETROL,DL-3C,Manual,Sedan,614000,Maruti,Dzire
2019.0,25256,1,PETROL,HR-35,Manual,HatchBack,332000,Maruti,Alto
2012.0,67974,1,DIESEL,MH-02,Manual,HatchBack,419000,Maruti,Swift
2017.0,14654,1,PETROL,MH-15,Manual,HatchBack,350000,Hyundai,Eon
2018.0,67240,2,PETROL,DL-8C,Automatic,Sedan,684000,Maruti,Dzire
2015.0,91434,1,PETROL,TN-09,Manual,HatchBack,379000,Maruti,Celerio
2014.0,46318,1,PETROL,WB-08,Manual,HatchBack,186000,Maruti,Alto 800
2018.0,38360,1,PETROL,TN-14,Manual,HatchBack,386000,Datsun,Other
2020.0,30241,1,PETROL,TS-09,Manual,SUV,998000,Renault,Duster
2015.0,33488,1,PETROL,KA-03,Automatic,Sedan,917000,Honda,City
2018.0,33747,1,CNG,MH-43,Manual,HatchBack,455000,Maruti,Wagon R
2014.0,52144,2,PETROL,TN-73,Automatic,Sedan,948000,Honda,City
2016.0,24616,1,PETROL,DL-7C,Manual,HatchBack,548000,Hyundai,Elite i20
2018.0,29472,1,PETROL,UP-52,Manual,HatchBack,324000,Renault,Kwid
2015.0,81418,1,PETROL,BR-01,Manual,HatchBack,353000,Hyundai,Grand i10
2013.0,38192,1,PETROL,MH-14,Manual,Sedan,341000,Toyota,Etios
2020.0,24268,1,PETROL,HR-26,Manual,HatchBack,717000,Tata,ALTROZ
2021.0,78271,1,CNG,HR-36,Manual,HatchBack,546000,Hyundai,NEW SANTRO
2017.0,21850,1,PETROL,MH-02,Manual,SUV,666000,Honda,WR-V
2017.0,42733,1,PETROL,DL-2C,Manual,HatchBack,547000,Maruti,Baleno
2010.0,66876,2,PETROL,MH-13,Manual,HatchBack,229000,Hyundai,i20
2017.0,71448,3,DIESEL,RJ-20,Automatic,Sedan,705000,Hyundai,Verna
2020.0,30525,1,PETROL,PB-10,Manual,HatchBack,448000,Tata,Tiago
2017.0,30898,1,PETROL,KA-05,Automatic,HatchBack,513000,Maruti,Celerio
2010.0,72769,1,PETROL,MH-12,Manual,Sedan,401000,Maruti,Swift Dzire
2017.0,34637,2,PETROL,TN-05,Manual,HatchBack,656000,Hyundai,Elite i20
2015.0,39100,1,PETROL,KA-02,Manual,HatchBack,589000,Maruti,Swift
2020.0,45008,1,PETROL,GJ-06,Manual,Sedan,647000,Honda,City
2010.0,52483,1,PETROL,DL-6C,Manual,HatchBack,184000,Maruti,Swift
2013.0,29386,1,PETROL,MH-03,Manual,HatchBack,397000,Maruti,Swift
2011.0,40697,1,PETROL,MH-05,Manual,HatchBack,295000,Toyota,Etios Liva
2014.0,80467,1,PETROL,MH-36,Manual,HatchBack,412000,Hyundai,Grand i10
2015.0,66747,2,PETROL,TN-12,Manual,HatchBack,333000,Hyundai,Eon
2019.0,56439,1,PETROL,MH-02,Manual,Sedan,470000,Volkswagen,Vento
2019.0,42595,1,DIESEL,MH-12,Manual,SUV,896000,Ford,Ecosport
2017.0,89733,1,PETROL,HR-26,Automatic,HatchBack,499000,Hyundai,Grand i10
2019.0,41945,1,PETROL,GJ-01,Manual,HatchBack,621000,Maruti,Swift
2016.0,59080,1,PETROL,MH-40,Manual,HatchBack,358000,Hyundai,i10
2015.0,80863,2,PETROL,KA-05,Manual,HatchBack,415000,Maruti,Wagon R
2015.0,67064,1,PETROL,UP-14,Manual,Sedan,353000,Maruti,Swift Dzire
2013.0,113978,1,DIESEL,KA-25,Manual,HatchBack,438000,Maruti,Swift
2014.0,72338,2,PETROL,RJ-14,Manual,Sedan,568600,Maruti,Swift Dzire
2015.0,63914,1,PETROL,MH-43,Manual,Sedan,292000,Honda,City
2021.0,46960,2,PETROL,HR-26,Automatic,HatchBack,677000,Maruti,Swift
2020.0,73659,2,PETROL,TN-15,Manual,HatchBack,636000,Maruti,Baleno
2021.0,11679,1,PETROL,KA-03,Manual,HatchBack,603000,Maruti,New Wagon-R
2010.0,76599,2,PETROL,AP-29,Manual,HatchBack,259000,Maruti,Ritz
2022.0,29302,1,PETROL,TS-07,Automatic,SUV,801000,Renault,TRIBER
2017.0,36736,1,PETROL,GJ-14,Manual,HatchBack,512000,Maruti,IGNIS
2013.0,50890,1,PETROL,KA-04,Manual,HatchBack,325000,Hyundai,i10
2020.0,49053,1,PETROL,KA-19,Manual,SUV,1189000,KIA,SONET
2022.0,11097,1,PETROL,UP-16,Manual,SUV,622000,Nissan,MAGNITE
2017.0,52046,1,PETROL,GJ-05,Manual,HatchBack,325000,Nissan,Other
2021.0,16983,2,PETROL,TS-35,Manual,HatchBack,450000,Renault,Kwid
2020.0,49139,1,PETROL,KA-59,Manual,SUV,927000,Renault,Duster
2022.0,20543,1,PETROL,GJ-06,Manual,HatchBack,729000,Maruti,Baleno
2011.0,73091,2,PETROL,DL-4C,Manual,HatchBack,158000,Hyundai,Santro Xing
2017.0,36201,2,DIESEL,BR-02,Manual,SUV,645000,Maruti,Vitara Brezza
2019.0,32009,2,DIESEL,DL-8C,Manual,SUV,775000,Mahindra,Other
2014.0,94853,1,CNG,MH-04,Manual,HatchBack,315000,Maruti,Wagon R
2016.0,108326,1,CNG,DL-2C,Manual,Sedan,372000,Maruti,Ciaz
2012.0,60223,2,PETROL,MH-04,Manual,HatchBack,165000,Maruti,Alto K10
2014.0,54106,2,DIESEL,BR-06,Manual,Sedan,426000,Honda,City
2019.0,44470,1,PETROL,UP-32,Manual,HatchBack,630000,Maruti,Baleno
2013.0,62186,1,PETROL,MH-02,Manual,HatchBack,289000,Maruti,Wagon R
2015.0,56976,2,DIESEL,KA-02,Manual,HatchBack,612000,Maruti,Swift
2019.0,55455,1,PETROL,GJ-10,Manual,HatchBack,377000,Maruti,Alto
2017.0,49361,1,PETROL,KA-03,Automatic,HatchBack,687000,Honda,Jazz
2013.0,80267,1,DIESEL,KA-04,Manual,SUV,786000,Maruti,Ertiga
2016.0,49414,2,PETROL,DL-1C,Manual,HatchBack,429000,Maruti,Swift
2012.0,44094,2,PETROL,KL-01,Manual,HatchBack,225000,Maruti,Alto K10
2016.0,47869,1,DIESEL,RJ-45,Automatic,Sedan,751000,Maruti,Swift Dzire
2018.0,10911,2,PETROL,GJ-18,Manual,HatchBack,532000,Hyundai,Grand i10
2012.0,62731,1,PETROL,MH-01,Manual,HatchBack,268000,Honda,Brio
2021.0,33889,1,CNG,DL-3C,Manual,HatchBack,570000,Maruti,New Wagon-R
2014.0,81177,1,PETROL,MP-05,Manual,HatchBack,316000,Maruti,Celerio
2019.0,68967,1,PETROL,KA-42,Manual,HatchBack,432000,Hyundai,NEW SANTRO
2016.0,50687,1,PETROL,KA-03,Automatic,Sedan,672000,Maruti,Ciaz
2011.0,97293,1,PETROL,UP-32,Manual,HatchBack,215000,Hyundai,i10
2022.0,63752,1,DIESEL,TS-09,Manual,SUV,1217000,Mahindra,Other
2020.0,20986,1,PETROL,HR-30,Manual,HatchBack,721000,Tata,ALTROZ
2012.0,61544,2,PETROL,KA-03,Manual,HatchBack,333000,Honda,Brio
2015.0,115086,2,DIESEL,GJ-06,Manual,SUV,529000,Mahindra,Other
2018.0,68647,1,PETROL,DL-3C,Manual,Sedan,359000,Honda,Amaze
2016.0,51878,1,CNG,MH-46,Manual,HatchBack,481000,Hyundai,Grand i10
2018.0,42155,2,PETROL,UP-78,Manual,HatchBack,319000,Renault,Kwid
2012.0,69680,1,PETROL,HR-26,Manual,Sedan,564000,Maruti,Swift Dzire
2011.0,81738,1,PETROL,TN-22,Manual,HatchBack,302000,Maruti,Ritz
2017.0,69698,2,PETROL,TS-07,Manual,HatchBack,659000,Hyundai,Elite i20
2017.0,51065,1,PETROL,KA-53,Manual,HatchBack,635000,Hyundai,Elite i20
2016.0,72679,2,PETROL,TN-01,Manual,HatchBack,348000,Renault,Kwid
2020.0,25216,1,DIESEL,MH-50,Automatic,SUV,1191000,Tata,NEXON
2019.0,37238,1,PETROL,HR-12,Manual,HatchBack,323000,Datsun,Redi Go
2020.0,69277,1,PETROL,MH-04,Manual,Sedan,384000,Maruti,Dzire
2021.0,27029,1,PETROL,GJ-27,Manual,HatchBack,686000,Maruti,Swift
2019.0,83411,1,CNG,KL-42,Manual,HatchBack,471000,Hyundai,NEW SANTRO
2017.0,35152,1,CNG,DL-8C,Manual,HatchBack,396000,Maruti,Wagon R
2017.0,78148,1,PETROL,DL-9C,Automatic,Sedan,441000,Hyundai,Xcent
2021.0,9781,1,PETROL,HR-03,Manual,Sedan,653000,Hyundai,AURA
2018.0,71053,1,PETROL,RJ-06,Manual,Sedan,613000,Honda,City
2017.0,44715,1,PETROL,MH-03,Automatic,HatchBack,666000,Maruti,Baleno
2016.0,45155,1,PETROL,UP-32,Manual,HatchBack,451000,Maruti,Baleno
2017.0,33324,1,PETROL,KA-04,Automatic,HatchBack,756000,Maruti,Baleno
2019.0,32501,1,PETROL,HR-72,Manual,HatchBack,567000,Maruti,Swift
2019.0,44187,1,PETROL,MH-12,Manual,Sedan,878000,Skoda,Rapid
2016.0,34387,2,PETROL,DL-1C,Manual,Sedan,445400,Maruti,Ciaz
2016.0,21443,2,PETROL,TN-13,Manual,HatchBack,564000,Hyundai,Elite i20
2019.0,71735,2,CNG,MH-46,Manual,HatchBack,523000,Maruti,Swift
2020.0,35860,1,PETROL,UP-53,Manual,Sedan,773000,Hyundai,AURA
2018.0,22473,2,PETROL,KA-51,Manual,SUV,658000,Ford,FREESTYLE
2013.0,57078,2,PETROL,AP-13,Manual,HatchBack,359000,Hyundai,i10
2018.0,52509,1,PETROL,RJ-27,Manual,HatchBack,562000,Maruti,Swift
2014.0,30233,3,PETROL,DL-12,Automatic,HatchBack,371000,Hyundai,Grand i10
2011.0,60020,1,PETROL,KA-05,Manual,HatchBack,415000,Maruti,Swift
2017.0,31757,2,PETROL,KA-19,Manual,HatchBack,363000,Renault,Kwid
2013.0,72059,2,PETROL,WB-02,Manual,HatchBack,268000,Maruti,Ritz
2012.0,96133,2,PETROL,MH-31,Manual,HatchBack,183000,Maruti,Alto K10
2019.0,40155,1,DIESEL,DL-9C,Automatic,SUV,812000,Maruti,Vitara Brezza
2016.0,89113,1,PETROL,MH-46,Manual,HatchBack,523000,Honda,Jazz
2018.0,66286,1,PETROL,DL-14,Manual,HatchBack,344000,Maruti,Alto K10
2018.0,30246,1,DIESEL,DL-7C,Manual,HatchBack,420000,Tata,Tiago
2019.0,88750,1,PETROL,UP-80,Manual,HatchBack,659000,Maruti,Baleno
2015.0,73354,1,PETROL,HR-26,Manual,HatchBack,437000,Hyundai,Grand i10
2018.0,44074,1,PETROL,KA-01,Manual,Sedan,452000,Maruti,Dzire
2015.0,31059,1,PETROL,DL-2C,Manual,Sedan,446000,Honda,Amaze
2010.0,50952,1,DIESEL,MH-03,Manual,Lux_sedan,445000,Toyota,Corolla Altis
2015.0,55648,1,PETROL,WB-02,Manual,HatchBack,484000,Hyundai,i20 Active
2016.0,66638,1,PETROL,UP-32,Manual,Sedan,565500,Honda,City
2018.0,89151,1,DIESEL,UP-16,Automatic,SUV,759000,Maruti,Vitara Brezza
2011.0,66479,2,PETROL,DL-4C,Manual,Sedan,230000,Toyota,Etios
2014.0,72273,1,DIESEL,HR-36,Manual,HatchBack,339000,Maruti,Ritz
2019.0,66337,1,PETROL,MH-12,Manual,SUV,793000,Tata,NEXON
2017.0,43025,1,PETROL,GJ-27,Automatic,HatchBack,559000,Hyundai,Grand i10
2014.0,92341,1,DIESEL,KA-04,Manual,Sedan,558000,Maruti,Swift Dzire
2021.0,33730,1,PETROL,TS-32,Manual,HatchBack,499000,Datsun,Redi Go
2018.0,53083,1,PETROL,HR-30,Manual,HatchBack,565000,Hyundai,Elite i20
2014.0,45050,1,PETROL,TN-11,Manual,HatchBack,446000,Hyundai,Grand i10
2018.0,81236,1,CNG,UP-14,Automatic,HatchBack,521000,Maruti,IGNIS
2016.0,46518,2,PETROL,PB-10,Automatic,Sedan,981000,Hyundai,Verna
2015.0,89315,1,PETROL,HR-20,Manual,SUV,548000,Maruti,Ertiga
2018.0,73914,1,PETROL,UP-32,Manual,HatchBack,498000,Hyundai,Grand i10
2022.0,1024,1,PETROL,DL-12,Manual,HatchBack,727000,Renault,Kiger
2010.0,88968,1,PETROL,MP-04,Manual,HatchBack,251000,Volkswagen,Polo
2021.0,39534,2,PETROL,MH-14,Manual,Sedan,363000,Maruti,Ciaz
2017.0,15861,1,PETROL,DL-8C,Manual,HatchBack,552000,Maruti,Baleno
2020.0,36275,2,PETROL,MH-47,Automatic,SUV,1002000,Hyundai,VENUE
2012.0,95407,2,DIESEL,MH-04,Manual,SUV,446000,Renault,Duster
2022.0,12132,1,PETROL,TN-20,Manual,HatchBack,683000,Maruti,New Wagon-R
2017.0,70336,1,PETROL,DL-12,Manual,HatchBack,490000,Hyundai,Grand i10
2019.0,57783,1,PETROL,WB-06,Automatic,HatchBack,621000,Honda,Jazz
2016.0,87249,1,PETROL,MH-06,Automatic,Sedan,581000,Maruti,Ciaz
2016.0,38519,1,PETROL,MH-12,Manual,HatchBack,361000,Hyundai,Eon
2012.0,83124,2,PETROL,WB-02,Manual,HatchBack,213400,Honda,Brio
2011.0,69138,2,PETROL,KA-53,Manual,HatchBack,304000,Maruti,Wagon R
2016.0,32031,1,PETROL,HR-36,Manual,HatchBack,341000,Maruti,Alto K10
2018.0,74622,1,DIESEL,MH-04,Manual,Sedan,425000,Maruti,Dzire
2019.0,23126,1,PETROL,GJ-27,Manual,HatchBack,712000,Maruti,Baleno
2017.0,43083,1,PETROL,KA-01,Manual,HatchBack,707000,Hyundai,Elite i20
2018.0,43445,2,PETROL,GJ-01,Manual,HatchBack,456000,Maruti,IGNIS
2019.0,34886,2,PETROL,MH-12,Automatic,HatchBack,651000,Hyundai,Grand i10
2017.0,96822,1,PETROL,TS-04,Manual,HatchBack,652000,Maruti,Baleno
2017.0,25202,2,PETROL,TN-02,Manual,HatchBack,301000,Maruti,Alto 800
2018.0,56460,1,PETROL,KA-05,Automatic,Sedan,863000,Volkswagen,Vento
2021.0,58703,1,PETROL,KA-02,Automatic,HatchBack,736000,Maruti,Swift
2013.0,111951,1,CNG,MH-43,Manual,HatchBack,305000,Maruti,Wagon R
2014.0,72729,2,PETROL,MH-49,Manual,HatchBack,291000,Maruti,Wagon R
2019.0,38619,1,PETROL,DL-8C,Manual,HatchBack,398000,Renault,Kwid
2018.0,71070,1,PETROL,GJ-06,Automatic,SUV,812000,Ford,Ecosport
2023.0,3292,1,PETROL,KA-05,Manual,SUV,1427000,Maruti,Other
2019.0,99500,1,PETROL,DL-9C,Manual,Sedan,325000,Maruti,Dzire
2015.0,89318,1,PETROL,GJ-18,Manual,HatchBack,430000,Hyundai,Grand i10
2017.0,68759,1,PETROL,GJ-03,Manual,HatchBack,598000,Hyundai,Elite i20
2018.0,30549,1,DIESEL,HR-30,Manual,SUV,747000,Maruti,Vitara Brezza
2012.0,21178,1,PETROL,KA-51,Manual,HatchBack,270000,Maruti,Alto 800
2017.0,40094,1,PETROL,WB-12,Manual,HatchBack,342000,Honda,Brio
2016.0,82298,1,PETROL,DL-4C,Manual,Sedan,482000,Maruti,Swift Dzire
2019.0,34580,1,PETROL,BR-01,Manual,HatchBack,442000,Hyundai,NEW SANTRO
2017.0,17698,1,PETROL,DL-10,Manual,HatchBack,559200,Hyundai,Elite i20
2021.0,14135,1,PETROL,TN-05,Manual,HatchBack,426000,Datsun,Redi Go
2022.0,5221,1,PETROL,DL-14,Manual,HatchBack,504000,Renault,Kwid
2017.0,97912,2,PETROL,TN-12,Manual,HatchBack,570000,Volkswagen,Polo
2016.0,48026,1,PETROL,KA-02,Manual,HatchBack,522000,Hyundai,Grand i10
2014.0,51461,1,PETROL,MH-12,Manual,HatchBack,510000,Hyundai,Grand i10
2016.0,29473,1,PETROL,RJ-45,Automatic,Sedan,939000,Volkswagen,Other
2017.0,67081,1,DIESEL,TN-22,Manual,SUV,724000,Honda,WR-V
2017.0,79812,1,PETROL,KL-37,Manual,HatchBack,236000,Hyundai,Eon
2019.0,35070,1,PETROL,MP-04,Manual,HatchBack,335000,Renault,Kwid
2017.0,40073,2,PETROL,KA-03,Manual,HatchBack,712000,Honda,Jazz
2019.0,44304,2,PETROL,WB-02,Automatic,Sedan,486000,Honda,Other
2015.0,84265,2,PETROL,HR-51,Manual,HatchBack,400000,Volkswagen,Polo
2018.0,75074,1,PETROL,MP-04,Manual,HatchBack,332000,Hyundai,Eon
2020.0,40019,1,PETROL,TS-08,Manual,HatchBack,838000,Volkswagen,Polo
2013.0,59903,1,PETROL,MP-04,Manual,HatchBack,221000,Maruti,Alto 800
2017.0,119803,1,DIESEL,UP-14,Automatic,SUV,622000,Nissan,Other
2017.0,25678,1,PETROL,TN-85,Manual,HatchBack,659000,Hyundai,Elite i20
2016.0,48397,2,PETROL,TN-66,Manual,HatchBack,441000,Maruti,Wagon R
2010.0,97943,1,PETROL,DL-7C,Manual,HatchBack,194000,Honda,Jazz
2013.0,50190,2,CNG,DL-7C,Manual,HatchBack,235000,Hyundai,Santro Xing
2019.0,3152,1,PETROL,WB-06,Manual,HatchBack,510000,Hyundai,Grand i10
2016.0,60361,2,PETROL,MH-12,Manual,HatchBack,376000,Hyundai,Grand i10
2021.0,16178,1,PETROL,PB-08,Manual,HatchBack,434000,Maruti,S PRESSO
2020.0,48706,1,PETROL,MP-09,Manual,SUV,730000,Hyundai,VENUE
2012.0,57413,1,PETROL,MH-02,Manual,HatchBack,272000,Hyundai,i10
2019.0,77415,1,PETROL,TS-07,Automatic,HatchBack,499000,Maruti,S PRESSO
2017.0,13216,1,PETROL,MH-02,Manual,HatchBack,496000,Hyundai,Grand i10
2020.0,18699,1,PETROL,HR-23,Manual,Sedan,869000,Maruti,Ciaz
2019.0,29448,1,PETROL,MH-02,Manual,HatchBack,620000,Honda,Jazz
2020.0,10344,1,PETROL,DL-12,Manual,SUV,877000,Mahindra,XUV 3OO
2019.0,67284,2,PETROL,TN-14,Manual,HatchBack,523000,Tata,Tiago
2014.0,37533,1,PETROL,HR-26,Manual,HatchBack,405000,Hyundai,i20
2016.0,45652,1,PETROL,DL-14,Automatic,HatchBack,337000,Maruti,Alto K10
2016.0,43636,2,CNG,BR-01,Manual,HatchBack,352000,Maruti,Celerio
2013.0,41465,1,DIESEL,UP-16,Manual,Sedan,864000,Maruti,Swift Dzire
2018.0,87113,1,PETROL,TS-08,Manual,Sedan,529000,Hyundai,Verna
2019.0,37465,1,PETROL,TS-28,Manual,HatchBack,429650,Renault,Kwid
2015.0,61623,2,DIESEL,GJ-05,Manual,HatchBack,521000,Hyundai,Elite i20
2017.0,56290,1,DIESEL,MP-09,Manual,SUV,663600,Honda,WR-V
2021.0,26838,1,CNG,DL-6C,Manual,HatchBack,437000,Maruti,Alto
2016.0,63842,1,PETROL,TN-22,Manual,HatchBack,629000,Hyundai,Elite i20
2020.0,38035,2,CNG,TS-07,Manual,HatchBack,610000,Maruti,New Wagon-R
2018.0,55943,1,PETROL,TS-07,Manual,HatchBack,691000,Hyundai,Elite i20
2014.0,49387,2,PETROL,TN-07,Manual,Sedan,464000,Maruti,Swift Dzire
2018.0,58791,1,PETROL,HR-26,Manual,HatchBack,463000,Maruti,Swift
2018.0,98499,1,DIESEL,HR-26,Automatic,SUV,747000,Maruti,Vitara Brezza
2016.0,79365,2,DIESEL,KA-19,Manual,HatchBack,490000,Hyundai,Grand i10
